itemid,modifier,name,url
15545,1552,Thick Scale Bracelets of Power,https://classic.wowhead.com/item=15545
11994,114,Coral Band of Stamina,https://classic.wowhead.com/item=11994
9772,1023,Greenweave Leggings of the Whale,https://classic.wowhead.com/item=9772
15259,1023,Hefty Battlehammer of the Whale,https://classic.wowhead.com/item=15259
9922,620,Tracker's Leggings of the Monkey,https://classic.wowhead.com/item=9922
7432,1034,Twilight Cowl of the Whale,https://classic.wowhead.com/item=7432
6552,1018,Bard's Tunic of the Whale,https://classic.wowhead.com/item=6552
15115,763,Rigid Gloves of the Owl,https://classic.wowhead.com/item=15115
15110,845,Rigid Belt of the Eagle,https://classic.wowhead.com/item=15110
5081,,Kodo Hide Bag,https://classic.wowhead.com/item=5081
9796,765,Ivycloth Mantle of the Owl,https://classic.wowhead.com/item=9796
12009,151,Tundra Ring of Agility,https://classic.wowhead.com/item=12009
15348,847,Pathfinder Bracers of the Eagle,https://classic.wowhead.com/item=15348
1477,,Scroll of Agility II,https://classic.wowhead.com/item=1477
3210,1557,Brutal War Axe of Power,https://classic.wowhead.com/item=3210
9822,762,Durable Cape of the Owl,https://classic.wowhead.com/item=9822
6607,940,Dervish Leggings of the Gorilla,https://classic.wowhead.com/item=6607
6551,96,Soldier's Boots of Stamina,https://classic.wowhead.com/item=6551
15494,925,Bloodspattered Shield of the Gorilla,https://classic.wowhead.com/item=15494
5637,,Large Fang,https://classic.wowhead.com/item=5637
14185,765,Watcher's Cinch of the Owl,https://classic.wowhead.com/item=14185
5631,,Rage Potion,https://classic.wowhead.com/item=5631
6542,1800,Willow Cape of Arcane Wrath,https://classic.wowhead.com/item=6542
13115,,Sheepshear Mantle,https://classic.wowhead.com/item=13115
14109,759,Native Robe of the Owl,https://classic.wowhead.com/item=14109
15373,875,Wolf Rider's Headgear of the Eagle,https://classic.wowhead.com/item=15373
14119,1014,Aboriginal Loincloth of the Whale,https://classic.wowhead.com/item=14119
11982,112,Viridian Band of Intellect,https://classic.wowhead.com/item=11982
8194,594,Goblin Nutcracker of the Monkey,https://classic.wowhead.com/item=8194
15520,136,Spiked Chain Gauntlets of Strength,https://classic.wowhead.com/item=15520
15248,677,Gleaming Claymore of the Tiger,https://classic.wowhead.com/item=15248
6587,1020,Scouting Trousers of the Whale,https://classic.wowhead.com/item=6587
6268,1012,Pioneer Tunic of the Whale,https://classic.wowhead.com/item=6268
15501,22,Outrunner's Cloak of Stamina,https://classic.wowhead.com/item=15501
15932,16,Disciple's Stein of Spirit,https://classic.wowhead.com/item=15932
15329,1186,Wrangler's Belt of the Bear,https://classic.wowhead.com/item=15329
9813,679,Fortified Gauntlets of the Tiger,https://classic.wowhead.com/item=9813
16649,,Shredder Operating Manual - Page 5,https://classic.wowhead.com/item=16649
6547,1097,Soldier's Gauntlets of the Boar,https://classic.wowhead.com/item=6547
10057,1822,Duskwoven Tunic of Arcane Wrath,https://classic.wowhead.com/item=10057
6582,135,Scouting Boots of Stamina,https://classic.wowhead.com/item=6582
6266,757,Disciple's Vest of the Owl,https://classic.wowhead.com/item=6266
12008,677,Savannah Ring of the Tiger,https://classic.wowhead.com/item=12008
9784,1184,Raider's Boots of the Bear,https://classic.wowhead.com/item=9784
15504,111,Outrunner's Shield of Agility,https://classic.wowhead.com/item=15504
4480,,Thundering Charm,https://classic.wowhead.com/item=4480
9769,1955,Greenweave Branch of Frozen Wrath,https://classic.wowhead.com/item=9769
9292,1200,Field Plate Pauldrons of the Bear,https://classic.wowhead.com/item=9292
3201,187,Barbarian War Axe of Stamina,https://classic.wowhead.com/item=3201
4399,,Wooden Stock,https://classic.wowhead.com/item=4399
7496,1610,Field Plate Shield of Defense,https://classic.wowhead.com/item=7496
13103,,Pads of the Venom Spider,https://classic.wowhead.com/item=13103
15018,1017,Lupine Vest of the Whale,https://classic.wowhead.com/item=15018
6547,1012,Soldier's Gauntlets of the Whale,https://classic.wowhead.com/item=6547
3199,594,Battle Slayer of the Monkey,https://classic.wowhead.com/item=3199
9895,606,Jazeraint Boots of the Monkey,https://classic.wowhead.com/item=9895
9780,930,Bandit Gloves of the Gorilla,https://classic.wowhead.com/item=9780
4566,1180,Sturdy Quarterstaff of the Bear,https://classic.wowhead.com/item=4566
7457,1197,Knight's Gauntlets of the Bear,https://classic.wowhead.com/item=7457
8188,,Explosive Shotgun,https://classic.wowhead.com/item=8188
4575,1186,Medicine Staff of the Bear,https://classic.wowhead.com/item=4575
6263,,Blue Overalls,https://classic.wowhead.com/item=6263
6554,674,Bard's Gloves of the Tiger,https://classic.wowhead.com/item=6554
14127,766,Ritual Shroud of the Owl,https://classic.wowhead.com/item=14127
9809,186,Superior Tunic of Stamina,https://classic.wowhead.com/item=9809
3489,,Thick War Axe,https://classic.wowhead.com/item=3489
4723,,Humbert's Pants,https://classic.wowhead.com/item=4723
11981,94,Lead Band of Intellect,https://classic.wowhead.com/item=11981
3740,671,Decapitating Sword of the Tiger,https://classic.wowhead.com/item=3740
15305,929,Feral Shoes of the Gorilla,https://classic.wowhead.com/item=15305
6533,,Aquadynamic Fish Attractor,https://classic.wowhead.com/item=6533
14131,845,Ritual Belt of the Eagle,https://classic.wowhead.com/item=14131
9862,1561,Archer's Trousers of Power,https://classic.wowhead.com/item=9862
2783,,Shoddy Blunderbuss,https://classic.wowhead.com/item=2783
15120,508,Robust Girdle of the Wolf,https://classic.wowhead.com/item=15120
7485,861,Ranger Cord of the Eagle,https://classic.wowhead.com/item=7485
3612,,Plans: Green Iron Gauntlets,https://classic.wowhead.com/item=3612
9772,1884,Greenweave Leggings of Fiery Wrath,https://classic.wowhead.com/item=9772
15355,857,Headhunter's Mitts of the Eagle,https://classic.wowhead.com/item=15355
15501,1180,Outrunner's Cloak of the Bear,https://classic.wowhead.com/item=15501
15309,1989,Feral Cloak of Nature's Wrath,https://classic.wowhead.com/item=15309
15489,1184,Bloodspattered Sabatons of the Bear,https://classic.wowhead.com/item=15489
6554,844,Bard's Gloves of the Eagle,https://classic.wowhead.com/item=6554
15525,1021,Sentry's Slippers of the Whale,https://classic.wowhead.com/item=15525
15512,1184,Grunt's Shield of the Bear,https://classic.wowhead.com/item=15512
9889,614,Huntsman's Cap of the Monkey,https://classic.wowhead.com/item=9889
15135,847,Cutthroat's Cape of the Eagle,https://classic.wowhead.com/item=15135
3198,1189,Battering Hammer of the Bear,https://classic.wowhead.com/item=3198
14905,1203,Brutish Gauntlets of the Bear,https://classic.wowhead.com/item=14905
15124,235,Robust Cloak of the Falcon,https://classic.wowhead.com/item=15124
6542,1799,Willow Cape of Arcane Wrath,https://classic.wowhead.com/item=6542
6601,184,Dervish Boots of Stamina,https://classic.wowhead.com/item=6601
15117,766,Rigid Leggings of the Owl,https://classic.wowhead.com/item=15117
15346,860,Pathfinder Vest of the Eagle,https://classic.wowhead.com/item=15346
10287,848,Greenweave Mantle of the Eagle,https://classic.wowhead.com/item=10287
4611,,Blue Pearl,https://classic.wowhead.com/item=4611
3193,155,Oak Mallet of Strength,https://classic.wowhead.com/item=3193
4351,,Pattern: Shadow Hood,https://classic.wowhead.com/item=4351
14097,757,Native Pants of the Owl,https://classic.wowhead.com/item=14097
15357,771,Headhunter's Spaulders of the Owl,https://classic.wowhead.com/item=15357
1489,,Gloomshroud Armor,https://classic.wowhead.com/item=1489
15144,611,Ghostwalker Rags of the Monkey,https://classic.wowhead.com/item=15144
15298,1913,Grizzly Buckler of Holy Wrath,https://classic.wowhead.com/item=15298
9756,586,Gypsy Trousers of the Monkey,https://classic.wowhead.com/item=9756
7458,602,Knight's Boots of the Monkey,https://classic.wowhead.com/item=7458
7407,863,Infiltrator Armor of the Eagle,https://classic.wowhead.com/item=7407
8399,,Pattern: Tough Scorpid Boots,https://classic.wowhead.com/item=8399
3611,,Plans: Green Iron Boots,https://classic.wowhead.com/item=3611
14091,1009,Beaded Robe of the Whale,https://classic.wowhead.com/item=14091
15242,2030,Honed Stiletto of Healing,https://classic.wowhead.com/item=15242
6605,936,Dervish Gloves of the Gorilla,https://classic.wowhead.com/item=6605
9823,767,Durable Gloves of the Owl,https://classic.wowhead.com/item=9823
6616,775,Sage's Pants of the Owl,https://classic.wowhead.com/item=6616
14167,1877,Buccaneer's Cape of Fiery Wrath,https://classic.wowhead.com/item=14167
10050,,Mageweave Bag,https://classic.wowhead.com/item=10050
6543,1913,Willow Bracers of Holy Wrath,https://classic.wowhead.com/item=6543
15268,97,Twin-bladed Axe of Strength,https://classic.wowhead.com/item=15268
15111,93,Rigid Moccasins of Agility,https://classic.wowhead.com/item=15111
15494,17,Bloodspattered Shield of Agility,https://classic.wowhead.com/item=15494
15018,593,Lupine Vest of the Monkey,https://classic.wowhead.com/item=15018
9849,863,Conjurer's Hood of the Eagle,https://classic.wowhead.com/item=9849
15223,1839,Jagged Star of Shadow Wrath,https://classic.wowhead.com/item=15223
6571,1653,Scouting Buckler of Blocking,https://classic.wowhead.com/item=6571
9399,,Precision Arrow,https://classic.wowhead.com/item=9399
14094,1800,Beaded Wraps of Arcane Wrath,https://classic.wowhead.com/item=14094
1783,,Cross-stitched Gloves,https://classic.wowhead.com/item=1783
4566,96,Sturdy Quarterstaff of Stamina,https://classic.wowhead.com/item=4566
3195,590,Barbaric Battle Axe of the Monkey,https://classic.wowhead.com/item=3195
9843,1189,Banded Shield of the Bear,https://classic.wowhead.com/item=9843
15523,849,Spiked Chain Shoulder Pads of the Eagle,https://classic.wowhead.com/item=15523
9789,593,Raider's Legguards of the Monkey,https://classic.wowhead.com/item=9789
7435,1847,Twilight Mantle of Shadow Wrath,https://classic.wowhead.com/item=7435
9836,1199,Banded Armor of the Bear,https://classic.wowhead.com/item=9836
7412,251,Infiltrator Gloves of the Falcon,https://classic.wowhead.com/item=7412
9819,213,Durable Tunic of Intellect,https://classic.wowhead.com/item=9819
15298,5,Grizzly Buckler of Intellect,https://classic.wowhead.com/item=15298
12039,151,Tundra Necklace of Agility,https://classic.wowhead.com/item=12039
4259,,Green Leather Bracers,https://classic.wowhead.com/item=4259
15016,1183,Lupine Handwraps of the Bear,https://classic.wowhead.com/item=15016
6537,755,Willow Boots of the Owl,https://classic.wowhead.com/item=6537
9783,135,Raider's Chestpiece of Stamina,https://classic.wowhead.com/item=9783
9871,611,Renegade Leggings of the Monkey,https://classic.wowhead.com/item=9871
11996,184,Basalt Ring of Stamina,https://classic.wowhead.com/item=11996
15571,191,Marauder's Belt of Strength,https://classic.wowhead.com/item=15571
14120,1017,Aboriginal Robe of the Whale,https://classic.wowhead.com/item=14120
14160,842,Pagan Bands of the Eagle,https://classic.wowhead.com/item=14160
10408,605,Banded Helm of the Monkey,https://classic.wowhead.com/item=10408
9776,590,Bandit Boots of the Monkey,https://classic.wowhead.com/item=9776
9757,22,Gypsy Tunic of Stamina,https://classic.wowhead.com/item=9757
6586,1188,Scouting Gloves of the Bear,https://classic.wowhead.com/item=6586
15506,89,Grunt's AnkleWraps of Defense,https://classic.wowhead.com/item=15506
15934,1957,Sage's Stave of Frozen Wrath,https://classic.wowhead.com/item=15934
2819,1992,Cross Dagger of Nature's Wrath,https://classic.wowhead.com/item=2819
15557,1206,Pillager's Chestguard of the Bear,https://classic.wowhead.com/item=15557
4709,,Forest Leather Mantle,https://classic.wowhead.com/item=4709
14121,1804,Aboriginal Vest of Arcane Wrath,https://classic.wowhead.com/item=14121
9810,678,Fortified Boots of the Tiger,https://classic.wowhead.com/item=9810
9808,254,Superior Leggings of the Falcon,https://classic.wowhead.com/item=9808
3193,1017,Oak Mallet of the Whale,https://classic.wowhead.com/item=3193
15153,512,Nocturnal Cloak of the Wolf,https://classic.wowhead.com/item=15153
14167,96,Buccaneer's Cape of Stamina,https://classic.wowhead.com/item=14167
14161,1952,Pagan Cape of Frozen Wrath,https://classic.wowhead.com/item=14161
7480,605,Ranger Gloves of the Monkey,https://classic.wowhead.com/item=7480
9763,1180,Cadet Leggings of the Bear,https://classic.wowhead.com/item=9763
15310,758,Feral Gloves of the Owl,https://classic.wowhead.com/item=15310
7492,1192,Captain's Cloak of the Bear,https://classic.wowhead.com/item=7492
3195,1015,Barbaric Battle Axe of the Whale,https://classic.wowhead.com/item=3195
6617,853,Sage's Mantle of the Eagle,https://classic.wowhead.com/item=6617
9814,1552,Fortified Belt of Power,https://classic.wowhead.com/item=9814
15261,868,Sequoia Branch of the Eagle,https://classic.wowhead.com/item=15261
9929,251,Brigade Cloak of the Falcon,https://classic.wowhead.com/item=9929
14160,28,Pagan Bands of Spirit,https://classic.wowhead.com/item=14160
14109,845,Native Robe of the Eagle,https://classic.wowhead.com/item=14109
14728,,War Paint Shoulder Pads,https://classic.wowhead.com/item=14728
14159,1841,Pagan Shoes of Shadow Wrath,https://classic.wowhead.com/item=14159
15135,762,Cutthroat's Cape of the Owl,https://classic.wowhead.com/item=15135
14207,1033,Vital Leggings of the Whale,https://classic.wowhead.com/item=14207
15517,1186,Spiked Chain Wristbands of the Bear,https://classic.wowhead.com/item=15517
15125,852,Robust Gloves of the Eagle,https://classic.wowhead.com/item=15125
3196,1183,Edged Bastard Sword of the Bear,https://classic.wowhead.com/item=3196
15130,778,Cutthroat's Vest of the Owl,https://classic.wowhead.com/item=15130
9830,849,Scaled Shield of the Eagle,https://classic.wowhead.com/item=9830
9864,1195,Renegade Boots of the Bear,https://classic.wowhead.com/item=9864
15235,681,Crescent Edge of the Tiger,https://classic.wowhead.com/item=15235
14653,,Scorpashi Slippers,https://classic.wowhead.com/item=14653
14956,1195,Bloodforged Bindings of the Bear,https://classic.wowhead.com/item=14956
16673,,Cord of Elements,https://classic.wowhead.com/item=16673
954,,Scroll of Strength,https://classic.wowhead.com/item=954
811,,Axe of the Deep Woods,https://classic.wowhead.com/item=811
6595,851,Battleforge Gauntlets of the Eagle,https://classic.wowhead.com/item=6595
6336,97,Infantry Tunic of Strength,https://classic.wowhead.com/item=6336
9876,183,Sorcerer Slippers of Spirit,https://classic.wowhead.com/item=9876
14119,590,Aboriginal Loincloth of the Monkey,https://classic.wowhead.com/item=14119
9878,783,Sorcerer Hat of the Owl,https://classic.wowhead.com/item=9878
6787,,White Woolen Dress,https://classic.wowhead.com/item=6787
15539,1193,Wicked Chain Waistband of the Bear,https://classic.wowhead.com/item=15539
6557,1992,Bard's Boots of Nature's Wrath,https://classic.wowhead.com/item=6557
15310,233,Feral Gloves of the Falcon,https://classic.wowhead.com/item=15310
9788,1013,Raider's Belt of the Whale,https://classic.wowhead.com/item=9788
15298,1837,Grizzly Buckler of Shadow Wrath,https://classic.wowhead.com/item=15298
7454,866,Knight's Breastplate of the Eagle,https://classic.wowhead.com/item=7454
9801,1190,Superior Belt of the Bear,https://classic.wowhead.com/item=9801
16703,,Dreadmist Bracers,https://classic.wowhead.com/item=16703
7429,1967,Twilight Armor of Frozen Wrath,https://classic.wowhead.com/item=7429
14565,,Prospector's Woolies,https://classic.wowhead.com/item=14565
6537,841,Willow Boots of the Eagle,https://classic.wowhead.com/item=6537
2491,,Large Axe,https://classic.wowhead.com/item=2491
7354,1959,Elder's Boots of Frozen Wrath,https://classic.wowhead.com/item=7354
13095,,Assault Band,https://classic.wowhead.com/item=13095
3199,189,Battle Slayer of Strength,https://classic.wowhead.com/item=3199
6563,842,Shimmering Bracers of the Eagle,https://classic.wowhead.com/item=6563
1169,,Blackskull Shield,https://classic.wowhead.com/item=1169
15512,929,Grunt's Shield of the Gorilla,https://classic.wowhead.com/item=15512
15553,600,Thick Scale Shoulder Pads of the Monkey,https://classic.wowhead.com/item=15553
6599,135,Battleforge Shield of Stamina,https://classic.wowhead.com/item=6599
9773,854,Greenweave Robe of the Eagle,https://classic.wowhead.com/item=9773
15298,25,Grizzly Buckler of Intellect,https://classic.wowhead.com/item=15298
9871,1204,Renegade Leggings of the Bear,https://classic.wowhead.com/item=9871
7460,1608,Knight's Cloak of Defense,https://classic.wowhead.com/item=7460
